gene_name,gene_id,is_Secreted,State_Change_Region,CellType_Specific_Region,Spearman_Rho,P_Value,FDR,log2FoldChange,DEG_padj,Promoter_Meth_Healthy,Promoter_Meth_Altered,Delta_Promoter_Meth,DMR_Status,DMR_Meth_Healthy,DMR_Meth_Altered
PLPP4,ENSG00000203805.11,False,None,None,-0.1470472548011444,0.2177200256056197,0.4745390836033377,-0.0245936193844081,0.954112496237317,0.0057630499833758175,0.006226312939902545,0.0004632629565267275,None,,
WDR11,ENSG00000120008.16,False,None,None,0.1259029605297614,0.2919629526603191,0.5513785210729188,-0.0841807651243448,0.736838744509744,0.18346129238643635,0.1875,0.004038707613563647,None,,
FGFR2,ENSG00000066468.24,True,None,None,0.121096747554009,0.3109209378544462,0.5693581564048369,-0.0436011111071597,0.899443380367921,0.047431865828092244,0.044727391446294486,-0.0027044743817977585,PT_Altered_Hypo,0.46285140562248994,0.26657824933687
ATE1,ENSG00000107669.19,False,None,None,0.082514914181646,0.4907698601767571,0.7153946272029178,0.153319585367722,0.397035707506003,0.4495647721454173,0.4375983809309647,-0.011966391214452587,None,,
NSMCE4A,ENSG00000107672.15,False,None,None,-0.2150904178117647,0.0696066183475545,0.2709159162387012,-0.0200149997077345,0.946815814239359,0.1304719562243502,0.10537268255769959,-0.025099273666650615,None,,
TACC2,ENSG00000138162.19,False,None,None,0.0295970228609907,0.8050647032899247,0.9092857252146238,0.518640790629393,0.0826095854859245,0.8904347826086957,0.9114249037227214,0.02099012111402576,None,,
BTBD16,ENSG00000138152.10,False,None,None,0.3285996049362029,0.0048297552067033,0.087511193418872,0.0403780114972967,0.915726395935182,0.9288537549407114,0.9418604651162791,0.013006710175567648,None,,
PLEKHA1,ENSG00000107679.15,False,None,None,0.2601961485223483,0.0272883175979621,0.1751389657538481,-0.133759925977834,0.657555589801289,0.004311611954924056,0.007354714251265975,0.0030431022963419187,None,,
ARMS2,ENSG00000254636.1,False,None,None,-0.0241796610497003,0.8402217249506718,0.9245539806843148,-0.0090108604145075,,0.9271938283510125,0.9265536723163842,-0.0006401560346283031,None,,
HTRA1,ENSG00000166033.13,True,None,None,0.143756968181955,0.228304045029559,0.4859652496301683,-0.0204721595450707,0.961995254591778,0.9634259259259259,0.9537275064267352,-0.009698419499190702,None,,
DMBT1,ENSG00000187908.20,True,None,None,0.0601695573725754,0.615614452466291,0.8004323932016733,0.0002252453125492,,0.7255813953488373,0.720708446866485,-0.004872948482352202,None,,
ENSG00000286135,ENSG00000286135.1,False,None,None,,,,,,0.9304426377597109,0.8965936739659367,-0.03384896379377422,None,,
C10orf120,ENSG00000183559.12,False,None,None,,,,0.0103359669024592,,0.966726618705036,0.9615877080665813,-0.005138910638454619,None,,
CUZD1,ENSG00000138161.14,False,None,None,0.1094326832295682,0.3601559013580546,0.6135584033675238,-0.621171109137071,0.108660433528866,0.9212454212454212,0.9274537695590327,0.0062083483136115,None,,
ENSG00000286088,ENSG00000286088.1,False,None,None,,,,,,0.10659457371825819,0.12694369973190348,0.02034912601364529,None,,
FAM24B,ENSG00000213185.7,True,None,None,0.1344278666890327,0.2602442467204817,0.5200273965195992,-0.718232226283553,0.01975132652382,0.10278868418403302,0.12204058624577227,0.019251902061739254,None,,
FAM24A,ENSG00000203795.3,True,None,None,,,,-0.0130424202283475,,0.768313458262351,0.7744034707158352,0.006090012453484173,None,,
C10orf88,ENSG00000119965.13,False,None,None,0.1497193148632149,0.2093823689402523,0.4650387890390538,0.0331795969306174,0.931955945931778,0.19229434224227698,0.2160448311458487,0.023750488903571704,None,,
PSTK,ENSG00000179988.15,False,None,None,-0.0053929714903199,0.9641389441491957,0.9842468161839504,0.471790646766878,0.128416616454386,0.0694998290987809,0.08616811920157436,0.016668290102793457,None,,
IKZF5,ENSG00000095574.12,False,None,None,-0.0006936802233044,0.9953858147443986,0.9979887242519644,0.360332335897764,0.0669422782425689,0.004447882421195127,0.0052672147995889,0.0008193323783937737,None,,
ACADSB,ENSG00000196177.13,False,None,None,0.0703920264696108,0.5568194787631346,0.7617278143715922,1.06043569833189,0.0017478289475128,0.004254949635290032,0.004595588235294118,0.0003406386000040862,None,,
HMX3,ENSG00000188620.11,False,None,None,0.0936207840327636,0.4340877794034465,0.673621226491714,0.0257242751807208,,0.0410686372033537,0.04670705491498925,0.005638417711635549,None,,
HMX2,ENSG00000188816.4,False,None,None,0.156155894095767,0.1902334381170931,0.4437134624837934,0.0094958202284192,,0.05550098231827112,0.06269294704345761,0.007191964725186489,None,,
BUB3,ENSG00000154473.18,False,None,None,0.1425512858890687,0.2322707197445948,0.4902322905295034,-0.0370750981104662,0.918530915437426,0.07085997651050502,0.07164231649357508,0.0007823399830700628,None,,
GPR26,ENSG00000154478.4,False,None,None,0.1876011791359952,0.1145575473091102,0.3445083175433741,0.0198985448364987,,0.03776523262604633,0.03773080010703773,-3.443251900860089e-05,None,,
CPXM2,ENSG00000121898.13,True,None,None,-0.0342215544994965,0.775352229322406,0.892903367121001,-0.476519273185686,0.176132265211002,0.857319587628866,0.8634996993385448,0.006180111709678804,None,,
CHST15,ENSG00000182022.18,False,None,None,0.1524610033648468,0.2010652629825067,0.4559202330955002,-1.78729650950376,3.3127865148723304e-09,0.037164015359297864,0.027258700497171266,-0.009905314862126598,None,,
OAT,ENSG00000065154.12,False,None,None,-0.1940586025326336,0.1023866697065853,0.3259366142747661,0.588621935714924,0.0676592703826787,0.18218670372944173,0.16843046653748694,-0.01375623719195479,None,,
NKX1-2,ENSG00000229544.9,False,None,None,,,,0.0156091294558107,,0.058489742470536885,0.070042194092827,0.011552451622290114,None,,
LHPP,ENSG00000107902.14,False,None,None,-0.1017397660846557,0.3951075470171363,0.6418743944791293,0.627959413162312,0.0177209847369787,0.2553082629828601,0.2741748216951402,0.0188665587122801,None,,
ENSG00000258539,ENSG00000258539.1,False,None,None,,,,,,0.027483509894063562,0.029138513513513514,0.0016550036194499518,None,,
FAM53B,ENSG00000189319.14,False,None,None,-0.0096619745388836,0.935798575364635,0.9715206401012833,0.194643929106228,0.512888732232035,0.05665367483296214,0.055424528301886794,-0.0012291465310753438,None,,
EEF1AKMT2,ENSG00000203791.15,False,None,None,-0.0001651619579296,0.99890137881128,0.9995330815471106,-0.188017456750813,0.285009054966654,0.05498110956452575,0.06169237182159233,0.006711262257066579,None,,
ABRAXAS2,ENSG00000165660.8,False,None,None,0.1185862857934785,0.3211323187018744,0.5786684260220739,0.0955476373630877,0.683448263464651,0.2611634081583394,0.2746835443037975,0.013520136145458106,None,,
ZRANB1,ENSG00000019995.6,False,None,None,-0.1692744906820838,0.155175918607348,0.4004937177737337,-0.0532466677028711,0.799342791216061,0.898186073727326,0.9156722354813047,0.01748616175397877,None,,
CTBP2,ENSG00000175029.17,False,None,None,0.0152609649126983,0.8987546966584283,0.9540383564238336,-0.280222236950077,0.303652027205151,0.021313211543553083,0.02148819037471142,0.00017497883115833585,None,,
TEX36,ENSG00000175018.13,False,None,None,-0.0432664034075874,0.7181955830567608,0.8614584699886376,-0.0262102212442346,,0.9025495750708216,0.861864406779661,-0.040685168291160534,None,,
EDRF1,ENSG00000107938.18,False,None,None,0.1982438981029419,0.0950524159855099,0.3145537185734696,0.069347349928786,0.783168772109878,0.08193856906382196,0.07042080726291253,-0.011517761800909437,None,,
MMP21,ENSG00000154485.5,True,None,None,-0.1048303754015978,0.3808313810493353,0.6300210372822823,0.0703067135670879,0.852218617760391,0.9754353233830846,0.981081081081081,0.005645757697996467,None,,
UROS,ENSG00000188690.15,False,None,None,-0.0904096557706826,0.4500847223866144,0.686363563107004,0.0567577683977076,0.845577725244208,0.00476980506014102,0.004792533736915122,2.2728676774101675e-05,None,,
BCCIP,ENSG00000107949.17,False,None,None,-0.1275380639132648,0.2856903872280938,0.5453585084160729,0.094180871276255,0.711210812211595,0.014070839398350316,0.014523062623446032,0.00045222322509571623,None,,
DHX32,ENSG00000089876.12,False,None,None,0.1129707792238709,0.3447398657758358,0.6000732668143228,-0.0454447006978603,0.865164523272949,0.32135832465579084,0.3152587204496611,-0.006099604206129761,PT_Altered_Hyper,0.29934640522875816,0.402555910543131
FANK1,ENSG00000203780.12,False,None,None,0.2143306728052884,0.0706221532533812,0.2726126954580349,-0.391855555873189,0.0328500922697071,0.3278577857785779,0.3206070826306914,-0.007250703147886506,PT_Altered_Hyper,0.29934640522875816,0.402555910543131
ADAM12,ENSG00000148848.15,True,None,None,0.2323767822712609,0.0495008787824735,0.2301617666012775,-1.67619461859762,0.0002616882588083,0.14125,0.1447844685751892,0.0035344685751892146,None,,
C10orf90,ENSG00000154493.20,False,None,None,0.2764595060894059,0.0187332223941836,0.14849637410921,-1.09765658591191,0.0383571931741009,0.5410906298003072,0.4130773222625843,-0.1280133075377229,PT_Altered_Hypo,0.3652694610778443,0.12562814070351758
DOCK1,ENSG00000150760.13,False,None,None,0.2770426682311712,0.0184749212612491,0.1476144764868787,-0.399533248368518,0.0040435779286085,0.042122469508361626,0.05304445274561076,0.010921983237249133,None,,
INSYN2A,ENSG00000188916.9,False,None,None,0.1504802696008191,0.2070499049834611,0.4625209641246791,-0.635019818208404,0.0775857119251681,0.36002304147465436,0.47389240506329117,0.11386936358863681,None,,
NPS,ENSG00000214285.3,True,None,None,,,,-0.0144405582648726,,0.8346213292117465,0.8299120234604106,-0.004709305751335879,None,,
FOXI2,ENSG00000186766.8,False,None,None,0.1676434569136095,0.1592526044131741,0.4058242336737846,0.120662822010444,,0.16969292389853138,0.20358934774218448,0.0338964238436531,None,,
CLRN3,ENSG00000180745.5,False,None,None,0.1124182663495185,0.3471197194553035,0.6021102937258263,0.744195619966304,0.001976171090728,0.6449422946367956,0.6480769230769231,0.0031346284401274627,PT_Altered_Hyper,0.4979757085020243,0.7638888888888888
PTPRE,ENSG00000132334.17,False,None,None,0.3564029890163612,0.0021203487681173,0.066459444567743,-1.56524682964585,6.44876494071722e-07,0.3082039911308204,0.25141129032258064,-0.05679270080823978,None,,
MKI67,ENSG00000148773.14,False,None,None,0.1610370636098441,0.1765773877573033,0.4271815609905133,-0.103651360268469,,0.08694467157263559,0.08971513133555309,0.002770459762917496,None,,
MGMT,ENSG00000170430.10,False,None,None,0.0152279325211124,0.8989726914812097,0.9541653045926662,0.122259142407621,0.628831140545003,0.1568379845940144,0.16228748068006182,0.005449496086047417,None,,
EBF3,ENSG00000108001.16,False,None,None,0.0981077741546251,0.4122827310541188,0.6561151122473667,-0.0266242100244666,0.955538525476945,0.30704800817160366,0.32821824381926684,0.021170235647663183,None,,
C10orf143,ENSG00000237489.5,False,None,None,-0.0358734656539325,0.7648138694591813,0.8879680215923653,0.284821350803821,0.304971198283009,0.008809826344769166,0.009326038298930615,0.0005162119541614486,None,,
GLRX3,ENSG00000108010.12,False,None,None,0.1374973299764218,0.2494177752774471,0.5085856687818632,-0.146418114248366,0.54335797894756,0.08701250919793967,0.10954712362301101,0.022534614425071348,None,,
TCERG1L,ENSG00000176769.9,False,None,None,0.1092303128615297,0.3610502727490874,0.6142303944678004,0.0685070497901177,0.779698624616716,0.03233956543708944,0.033932135728542916,0.001592570291453474,None,,
PPP2R2D,ENSG00000175470.20,False,None,None,-0.2024885604217335,0.0880412806856965,0.303256007287794,0.523670002365853,0.000726123117334,0.012185359779418304,0.012716482984134674,0.0005311232047163703,PT_Altered_Hyper,0.2799552071668533,0.5987361769352291
BNIP3,ENSG00000176171.12,False,None,None,-0.1063643009066855,0.3738624864435333,0.6251532195507883,0.147164331875828,0.634655135655977,0.021886523135482335,0.03413597733711048,0.012249454201628148,None,,
JAKMIP3,ENSG00000188385.13,False,None,None,0.0564943123023904,0.637385671338699,0.8138116206429411,0.255230475495946,0.403240266256881,0.2646204894234757,0.28680479825517996,0.022184308831704247,None,,
DPYSL4,ENSG00000151640.13,False,None,None,0.1969534868428928,0.0972684162211305,0.3182094772309317,-0.0238494344973797,,0.052901373795366004,0.06239692138537658,0.009495547590010575,None,,
STK32C,ENSG00000165752.17,False,None,None,0.0638185805440113,0.5943211305731348,0.7863036283304548,-0.309445546903557,0.263883806481447,0.032856450048496605,0.028859581070597363,-0.003996868977899241,None,,
LRRC27,ENSG00000148814.18,False,None,None,-0.1244825676915665,0.2974847796000732,0.5566984121436805,-0.0658611355899281,0.846840620314476,0.011984536082474228,0.01633247089262613,0.004347934810151903,None,,
PWWP2B,ENSG00000171813.14,False,None,None,0.0163510338350339,0.8915651558328948,0.9504025501615936,-0.231908656688825,0.462665529342287,0.005994005994005994,0.007847924659923265,0.0018539186659172705,None,,
INPP5A,ENSG00000068383.19,True,None,None,-0.1198415166737437,0.3160001347821382,0.5740667914116706,0.0752057613098195,0.80764931293102,0.004797208896641954,0.005829015544041451,0.0010318066473994966,PT_Altered_Hyper,0.13085399449035812,0.41941747572815535
NKX6-2,ENSG00000148826.9,False,None,None,,,,-0.0020871982166346,,0.04114088159031979,0.04267328968164371,0.0015324080913239196,None,,
CFAP46,ENSG00000171811.14,False,None,None,-0.1076030155911577,0.3682915287183856,0.620345146728619,0.390472751938574,0.15700311451413,0.12306822465133811,0.13574772111357478,0.012679496462236664,None,,
ADGRA1,ENSG00000197177.16,False,None,None,0.0728214234077989,0.5432512267858867,0.7522768668286588,-0.0048486524803942,,0.14902439024390243,0.157323055360897,0.008298665116994564,None,,
KNDC1,ENSG00000171798.19,False,None,None,0.1550616701907307,0.1933964414625795,0.4473349147904301,-1.47719338470935,0.0128378310540193,0.055441478439425054,0.04384292794510103,-0.011598550494324025,None,,
UTF1,ENSG00000171794.4,False,None,None,,,,,,0.07413280475718534,0.08016759776536313,0.006034793008177788,None,,
VENTX,ENSG00000151650.8,False,None,None,0.1053150441181351,0.3786210588244718,0.6286877140471108,0.0037134922121432,,0.020013922728854855,0.026477667825621824,0.006463745096766969,None,,
ADAM8,ENSG00000151651.16,True,None,None,0.0126369217350857,0.9160938284159728,0.9623363243333612,0.486264400763196,0.114254222675184,0.30116340560549976,0.3215307582260372,0.02036735262053746,None,,
TUBGCP2,ENSG00000130640.15,False,None,None,-0.1005340837917693,0.4007615476049881,0.6464390687147817,0.492889698475925,0.0427384387536933,0.37140381282495666,0.3576235785565096,-0.013780234268447045,None,,
ZNF511,ENSG00000198546.15,True,None,None,0.082086152992654,0.4930334481784664,0.7169346880176339,-0.0179932164594009,0.966539917986496,0.005051546391752577,0.0034260113321913296,-0.0016255350595612474,PT_Altered_Hyper,0.29591836734693877,0.6262773722627737
ZNF511-PRAP1,ENSG00000283496.1,False,None,None,,,,,,0.07044012069503694,0.08323563892145369,0.012795518226416752,PT_Altered_Hyper,0.29591836734693877,0.6262773722627737
CALY,ENSG00000130643.9,False,None,None,0.0298121992230268,0.8036757173762257,0.9084880365086764,0.0013199688042837,,0.1955497382198953,0.21045531197301856,0.014905573753123263,None,,
PRAP1,ENSG00000165828.15,True,None,None,-0.0851979971169431,0.4767298495501353,0.7065111678495406,0.15125186469167,0.604309161548029,0.4167832167832168,0.46721709567751335,0.05043387889429657,PT_Altered_Hyper,0.4342105263157895,0.5966386554621849
FUOM,ENSG00000148803.12,False,None,None,-0.1272427438765084,0.2868166450884652,0.5464529839586626,0.102036490408528,0.769118348958301,0.23048408198866113,0.3236541598694943,0.09317007788083317,None,,
ECHS1,ENSG00000127884.5,False,None,None,-0.1379267510670389,0.2479280694825643,0.5071620602880105,0.324426440344611,0.28022854893275,0.09613077384523096,0.1076923076923077,0.011561533847076741,None,,
PAOX,ENSG00000148832.16,False,None,None,-0.1025655758743038,0.3912623160062725,0.6386382510920356,0.0690234877563811,0.844355380284771,0.0042243393852238005,0.004866180048661801,0.0006418406634380001,None,,
ENSG00000254536,ENSG00000254536.2,False,None,None,,,,,,0.1940380144947354,0.16473277074542897,-0.02930524374930643,None,,
MTG1,ENSG00000148824.19,False,None,None,0.0453699898432709,0.7051078865430049,0.8543129677284714,0.0467089708789091,0.899706627970207,0.239682132786465,0.269618320610687,0.029936187824222027,None,,
SPRN,ENSG00000203772.8,True,None,None,0.1075136450898719,0.3686917604384434,0.6206931129883189,-0.013596614791661,,0.2748319641523525,0.26049700085689803,-0.014334963295454473,None,,
SCART1,ENSG00000214279.13,False,None,None,0.2282226281795762,0.0538338781196869,0.2393615225332324,0.0014829096345794,0.998444685100604,0.8952922077922078,0.8854692230070635,-0.009822984785144206,None,,
CYP2E1,ENSG00000130649.10,True,None,None,0.1021390862548334,0.3932454030415426,0.6401968211545614,-0.229135111667759,0.429331161116616,0.308931484502447,0.30311820159535896,-0.0058132829070880465,None,,
SYCE1,ENSG00000171772.17,False,None,None,-0.1460843047427594,0.2207812089443936,0.4780640180954174,0.0415470598368164,,0.4027504911591356,0.5295202952029521,0.1267698040438165,None,,
FRG2B,ENSG00000225899.8,False,None,None,0.1204267784689846,0.3136253227205035,0.5718770181542031,-0.0036519709338817,,0.6779661016949152,0.695322376738306,0.017356275043390768,None,,
BET1L,ENSG00000177951.18,False,None,None,-0.248331258213491,0.0354350129909546,0.1971265879837105,0.161388180596331,0.575219785543509,0.004241372662425294,0.004086875291919664,-0.00015449737050562962,None,,
SCGB1C1,ENSG00000188076.3,True,None,None,,,,-0.0144405582648726,,0.5220680958385876,0.5167910447761194,-0.00527705106246823,None,,
ODF3,ENSG00000177947.15,False,None,None,0.0997109713262505,0.4046486668724776,0.6496702291285174,-0.0036248787822703,,0.8521560574948666,0.8654970760233918,0.013341018528525206,PT_Altered_Hyper,0.4555785123966942,0.7475177304964539
RIC8A,ENSG00000177963.15,False,None,None,0.1077186289617085,0.367774165148544,0.619898396992985,-0.158001284939596,0.61947388293463,0.0045662100456621,0.003915519696250593,-0.0006506903494115073,None,,
SIRT3,ENSG00000142082.15,False,None,None,-0.03171109592249,0.791444888877499,0.9017273208807736,0.0757891450657739,0.831828913622879,0.024644030668127054,0.02279253409906676,-0.001851496569060293,None,,
PSMD13,ENSG00000185627.19,False,None,None,0.1925788429459554,0.1050826722720148,0.3300889233853034,-0.108806800182858,0.705732680970817,0.004555567327047357,0.0036322645290581164,-0.0009233027979892406,None,,
NLRP6,ENSG00000174885.13,False,None,None,-0.0498036146190654,0.6778054881645001,0.8378693658978406,0.303665824057964,0.322925016342935,0.5130013221683561,0.5349369988545246,0.02193567668616847,None,,
PGGHG,ENSG00000142102.16,False,None,None,0.1671769338163774,0.1604331068073357,0.407235338987246,-0.766084371838422,0.0095295099597253,0.07137456525026463,0.06566531869824764,-0.005709246552016989,None,,
IFITM5,ENSG00000206013.2,False,None,None,,,,,,0.5068432671081677,0.5134393856280856,0.006596118519917815,None,,
IFITM2,ENSG00000185201.18,False,None,None,0.2421274303248461,0.0404462877124538,0.2093482107371158,-0.268240149479514,0.380207948386805,0.8180196253345228,0.8258449304174951,0.0078253050829723,None,,
ENSG00000288681,ENSG00000288681.1,False,None,None,,,,,,0.5194606190622126,0.5490848585690515,0.0296242395068389,None,,
IFITM1,ENSG00000185885.17,False,None,None,0.261275320062864,0.0266330135740202,0.1733096008602828,-0.0603978964083094,,0.7729037267080745,0.7984790874524715,0.025575360744397035,None,,
IFITM3,ENSG00000142089.17,False,None,None,0.2110274336466957,0.0751765325530939,0.2809439302375827,-0.294926208259014,0.290861314922221,0.9257662835249042,0.9282868525896414,0.002520569064737188,PT_Altered_Hyper,0.2671957671957672,0.5506607929515418
B4GALNT4,ENSG00000182272.12,True,None,None,-0.096249973972428,0.4212328042141924,0.6633087135688486,-0.0951381182579956,,0.02490421455938697,0.028992176714219973,0.004087962154833001,None,,
PKP3,ENSG00000184363.10,False,None,None,0.0728348632566822,0.5431766152444142,0.7522227552485646,0.0138659494633977,,0.8210992253780892,0.8204667863554758,-0.0006324390226134513,None,,
SIGIRR,ENSG00000185187.13,False,None,None,-0.0511341421750152,0.6696902450319135,0.8328845463681708,0.557291547006136,0.064403066178729,0.28264462809917357,0.2816125290023202,-0.0010320990968533672,None,,
ANO9,ENSG00000185101.13,False,None,None,0.0360383392202465,0.7637643588453185,0.8873331174034172,-0.62026972120434,0.0617361992064261,0.2974947807933194,0.26290463692038496,-0.034590143872934465,None,,
PTDSS2,ENSG00000174915.12,False,None,None,-0.0794924503515337,0.5068424154168085,0.7266865606011459,0.0728001846054115,0.829567561019203,0.17736093143596376,0.1635647816750179,-0.01379614976094587,None,,
RNH1,ENSG00000023191.17,False,None,None,0.0443294695083142,0.711571208299048,0.8580482822470861,0.164879641398718,0.55081019528522,0.1390362750406064,0.13388503029407417,-0.005151244746532224,None,,
HRAS,ENSG00000174775.18,False,None,None,0.0084562922459973,0.9437961319347474,0.9750750396437692,-0.416797342688994,0.192382569890156,0.16731863442389758,0.1252236135957066,-0.04209502082819097,None,,
LRRC56,ENSG00000161328.11,False,None,None,0.0501161887139953,0.6758956830760436,0.8367254457865907,-0.0768897929973649,0.809067401170941,0.06285464862505456,0.06707959936742225,0.004224950742367686,None,,
LMNTD2,ENSG00000185522.9,False,None,None,-0.0444536983460218,0.7107984677756081,0.8576363539835742,0.524917721416968,0.12368860235231,0.005681818181818182,0.005584950029394474,-9.686815242370816e-05,None,,
RASSF7,ENSG00000099849.15,False,None,None,0.001354328055023,0.9909914907336416,0.996103368324006,-0.203665468991715,0.442355620363406,0.0915982312065698,0.09088366890380313,-0.0007145623027666748,None,,
PHRF1,ENSG00000070047.13,False,None,None,-0.0646609065294524,0.5894530696809777,0.7830754850142756,0.207352436965397,0.46626458074909,0.004682470002926544,0.0063753486518794,0.001692878648952856,None,,
IRF7,ENSG00000185507.21,False,None,None,0.134855822773646,0.2587159886720482,0.5184407562292889,0.0190335334173217,0.963119080611686,0.3087071240105541,0.3460390355912744,0.0373319115807203,None,,
CDHR5,ENSG00000099834.19,True,None,None,-0.2119591565659733,0.0738687817760945,0.2786370660142397,1.27221703179131,0.0019176998068623,0.40789946140035904,0.4570582428430405,0.04915878144268143,None,,
SCT,ENSG00000070031.4,True,None,None,0.1557799966342233,0.1913157900008515,0.4448810883711608,-0.0109832702636392,,0.6429530201342282,0.7120127287191726,0.06905970858494448,None,,
DRD4,ENSG00000069696.7,False,None,None,-0.0390965794410017,0.7443758223276467,0.8763176908326887,-0.0656470271813822,0.86018991818324,0.2132596685082873,0.2954869358669834,0.0822272673586961,None,,
DEAF1,ENSG00000177030.19,True,None,None,-0.124697278236875,0.2966457326701257,0.5559171601384472,0.040868756142651,0.912565149310933,0.006189650903689032,0.004760393525864805,-0.0014292573778242274,None,,
EPS8L2,ENSG00000177106.17,False,None,None,0.0026591075226671,0.9823136107300428,0.9921659508783794,0.024410910697254,0.95588490580917,0.5736951983298538,0.6383850204798127,0.06468982214995889,None,,
TMEM80,ENSG00000177042.16,False,None,None,0.1322659491763667,0.2680579265280047,0.528152253193146,-0.173210987869822,0.582568803871971,0.012720038582107547,0.009747523170341962,-0.0029725154117655854,None,,
TALDO1,ENSG00000177156.11,False,None,None,0.0079277739806225,0.94730370534873,0.9767260147551556,-0.0482623697235301,0.893382834151865,0.00648508430609598,0.012097383940722819,0.005612299634626839,None,,
GATD1,ENSG00000177225.17,True,None,None,-0.0892370058693822,0.4560069740809918,0.6908452841602744,0.130045550321915,0.673201541597969,0.026404494382022473,0.02903332233586275,0.002628827953840278,None,,
CEND1,ENSG00000184524.6,False,None,None,0.3027626052838629,0.0097367053105079,0.1134472572445813,-0.0744881352769716,,0.2830907830907831,0.3220258002866698,0.03893501719588671,None,,
SLC25A22,ENSG00000177542.11,False,None,None,0.0798190925803064,0.5050924846425238,0.725561276096354,-0.12384423143955,0.710895832039303,0.12567291627993318,0.13651955179510633,0.010846635515173148,None,,
PANO1,ENSG00000288675.1,False,None,None,-0.0539182261339853,0.6528318253677223,0.8233170722739065,0.242435749106792,0.384832553947692,0.047630799605133264,0.041980977369629385,-0.005649822235503879,None,,
PIDD1,ENSG00000177595.19,False,None,None,-0.0728918321187813,0.5428604071150749,0.7520375608531054,0.274229377326076,0.353513160352877,0.009182231988698792,0.006640106241699867,-0.0025421257469989246,None,,
RPLP2,ENSG00000177600.9,True,None,None,0.037161440534168,0.7566265896471835,0.8832482165811117,-0.256176790949145,0.40975534605758,0.0045598577942654,0.003332996667003333,-0.0012268611272620664,None,,
PNPLA2,ENSG00000177666.17,False,None,None,0.1031106103354716,0.3887366856312653,0.6365107572158174,-0.535144095337956,0.0973613826230066,0.36500607533414337,0.3055198973042362,-0.05948617802990719,PT_Altered_Hypo,0.603448275862069,0.28365384615384615
CRACR2B,ENSG00000177685.17,False,None,None,0.3505675288796683,0.0025357838325732,0.0706063496856325,-0.429708484669093,0.197221478403017,0.83399209486166,0.8225024248302619,-0.011489670031398114,PT_Altered_Hypo,0.603448275862069,0.28365384615384615
CD151,ENSG00000177697.19,False,None,None,0.2103998182065631,0.0760678203479816,0.2826680020211419,-0.800579626084167,0.0292553985977737,0.312560293266448,0.3174035267058523,0.004843233439404293,None,,
POLR2L,ENSG00000177700.6,False,None,None,0.0535785391523738,0.6548796736106257,0.8246165944299887,-0.15073273036008,0.627147708201877,0.004824120603015076,0.004549978671974975,-0.00027414193104010037,None,,
TSPAN4,ENSG00000214063.12,False,None,None,0.1321130501479157,0.2686164476621928,0.5286781045689237,-0.48590366432277,0.0963663722892593,0.009841333601124724,0.01034727143869596,0.000505937837571236,None,,
CHID1,ENSG00000177830.18,True,None,None,-0.1179586703533459,0.32371827278204,0.5810538534014599,-0.302590728804265,0.284089612060537,0.41357715430861725,0.5892339544513457,0.1756568001427285,PT_Altered_Hyper,0.2413793103448276,0.5645161290322581
AP2A2,ENSG00000183020.15,False,None,None,-0.1428816098049279,0.2311792313319165,0.4890814154707569,0.162197821563327,0.570622547549939,0.9477930707166587,0.9421686746987952,-0.0056243960178635755,None,,
MUC6,ENSG00000184956.16,True,None,None,-0.0442069742664993,0.7123334492955782,0.8584430178974606,-0.0598930162785976,0.843867098424927,0.577867350677904,0.5570438799076213,-0.02082347077028268,None,,
MUC2,ENSG00000198788.9,True,None,None,0.1309804250935611,0.2727781281309236,0.5329685139827924,0.0007125412270266,,0.8771787596270775,0.8984198645598194,0.021241104932741894,None,,
MUC5AC,ENSG00000215182.8,True,None,None,0.0904561785612109,0.4498506505127482,0.6861790533827973,-0.0012675028530331,,0.9174057649667405,0.9183391003460207,0.0009333353792801979,None,,
MUC5B,ENSG00000117983.17,True,None,None,0.0608766762819498,0.6114625977177259,0.7977545539744985,-0.0055459546667015,,0.838659392049883,0.8345650938032974,-0.0040942982465856925,None,,
TOLLIP,ENSG00000078902.16,False,None,None,-0.1943295597000095,0.1018988926520969,0.3251938580094303,0.156718515726794,0.55019544263346,0.11620207198547475,0.12560757226912253,0.009405500283647783,PT_Altered_Hyper,0.2025862068965517,0.43561643835616437
BRSK2,ENSG00000174672.16,False,None,None,0.0302714302929004,0.8007133657934049,0.9068062475225314,-0.0369265935113353,0.830921184424297,0.026582137693248804,0.02747551686615887,0.0008933791729100644,None,,
MOB2,ENSG00000182208.15,False,None,None,-0.1151344008727491,0.3355187760550477,0.591791736194873,-0.12551268471688,0.684558988365959,0.9435540069686411,0.9455066921606119,0.0019526851919707822,None,,
DUSP8,ENSG00000184545.11,False,None,None,-0.0573460758666764,0.6323118141266493,0.8107373317824671,-0.798119739158327,0.0391346693555057,0.008209939891511508,0.008205953338696701,-3.986552814807046e-06,None,,
KRTAP5-1,ENSG00000205869.2,False,None,None,,,,-0.044174282869579,,0.7837398373983739,0.8869047619047619,0.10316492450638792,None,,
KRTAP5-2,ENSG00000205867.3,False,None,None,,,,-0.0296420611678206,,0.7952191235059761,0.8516320474777448,0.05641292397176867,None,,
KRTAP5-3,ENSG00000196224.7,False,None,None,,,,,,0.7915936952714536,0.7889087656529516,-0.0026849296185019744,None,,
KRTAP5-4,ENSG00000241598.6,False,None,None,,,,-0.0146138963258034,,0.5206422018348624,0.5612708018154312,0.04062859998056878,None,,
